ensembl_gene_id	entrezgene_id	gene_biotype	external_gene_name	subsystem
ENSG00000081479	4036	protein_coding	LRP2	Vitamin D metabolism
ENSG00000175324	27257	protein_coding	LSM1	NA
ENSG00000224979	57819	protein_coding	LSM2	NA
ENSG00000236826	57819	protein_coding	LSM2	NA
ENSG00000172850	57819	protein_coding	LSM2	NA
ENSG00000231502	57819	protein_coding	LSM2	NA
ENSG00000225998	57819	protein_coding	LSM2	NA
ENSG00000204392	57819	protein_coding	LSM2	NA
ENSG00000170860	27258	protein_coding	LSM3	NA
ENSG00000130520	25804	protein_coding	LSM4	NA
ENSG00000106355	23658	protein_coding	LSM5	NA
ENSG00000164167	11157	protein_coding	LSM6	NA
ENSG00000281289	4047	protein_coding	LSS	NA
ENSG00000160285	4047	protein_coding	LSS	Cholesterol biosynthesis 1 (Bloch pathway) 
ENSG00000111144	4048	protein_coding	LTA4H	Leukotriene metabolism
ENSG00000111144	4048	protein_coding	LTA4H	Omega-3 fatty acid metabolism
ENSG00000283887	4056	protein_coding	LTC4S	NA
ENSG00000213316	4056	protein_coding	LTC4S	Eicosanoid metabolism
ENSG00000213316	4056	protein_coding	LTC4S	Leukotriene metabolism
ENSG00000213316	4056	protein_coding	LTC4S	Omega-3 fatty acid metabolism
ENSG00000139329	4060	protein_coding	LUM	NA
ENSG00000120992	10434	protein_coding	LYPLA1	Glycerophospholipid metabolism
ENSG00000011009	11313	protein_coding	LYPLA2	Glycerophospholipid metabolism
ENSG00000133800	10894	protein_coding	LYVE1	NA
ENSG00000162385	4116	protein_coding	MAGOH	NA
ENSG00000111885	4121	protein_coding	MAN1A1	N-glycan metabolism
ENSG00000198162	10905	protein_coding	MAN1A2	N-glycan metabolism
ENSG00000177239	11253	protein_coding	MAN1B1	N-glycan metabolism
ENSG00000117643	57134	protein_coding	MAN1C1	N-glycan metabolism
ENSG00000112893	4124	protein_coding	MAN2A1	N-glycan metabolism
ENSG00000172469	79694	protein_coding	MANEA	NA
ENSG00000189221	4128	protein_coding	MAOA	Arginine and proline metabolism
ENSG00000189221	4128	protein_coding	MAOA	Histidine metabolism
ENSG00000189221	4128	protein_coding	MAOA	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000189221	4128	protein_coding	MAOA	Serotonin and melatonin biosynthesis
ENSG00000189221	4128	protein_coding	MAOA	Tryptophan metabolism
ENSG00000189221	4128	protein_coding	MAOA	Tyrosine metabolism
ENSG00000069535	4129	protein_coding	MAOB	Arginine and proline metabolism
ENSG00000069535	4129	protein_coding	MAOB	Histidine metabolism
ENSG00000069535	4129	protein_coding	MAOB	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000069535	4129	protein_coding	MAOB	Serotonin and melatonin biosynthesis
ENSG00000069535	4129	protein_coding	MAOB	Tryptophan metabolism
ENSG00000069535	4129	protein_coding	MAOB	Tyrosine metabolism
ENSG00000185386	5600	protein_coding	MAPK11	Isolated
ENSG00000112062	1432	protein_coding	MAPK14	Isolated
ENSG00000162889	9261	protein_coding	MAPKAPK2	Isolated
ENSG00000277443	4082	protein_coding	MARCKS	NA
ENSG00000247626	92935	protein_coding	MARS2	Aminoacyl-tRNA biosynthesis
ENSG00000247626	92935	protein_coding	MARS2	Other amino acid
ENSG00000151224	4143	protein_coding	MAT1A	Cysteine and methionine metabolism
ENSG00000151224	4143	protein_coding	MAT1A	Other amino acid
ENSG00000168906	4144	protein_coding	MAT2A	Cysteine and methionine metabolism
ENSG00000168906	4144	protein_coding	MAT2A	Other amino acid
ENSG00000038274	27430	protein_coding	MAT2B	Cysteine and methionine metabolism
ENSG00000038274	27430	protein_coding	MAT2B	Other amino acid
ENSG00000172197	154141	protein_coding	MBOAT1	Glycerolipid metabolism
ENSG00000172197	154141	protein_coding	MBOAT1	Glycerophospholipid metabolism
ENSG00000172197	154141	protein_coding	MBOAT1	Leukotriene metabolism
ENSG00000143797	129642	protein_coding	MBOAT2	Glycerolipid metabolism
ENSG00000143797	129642	protein_coding	MBOAT2	Glycerophospholipid metabolism
ENSG00000143797	129642	protein_coding	MBOAT2	Leukotriene metabolism
ENSG00000143797	129642	protein_coding	MBOAT2	Transport, mitochondrial
ENSG00000277923	79143	protein_coding	MBOAT7	NA
ENSG00000277733	79143	protein_coding	MBOAT7	NA
ENSG00000275118	79143	protein_coding	MBOAT7	NA
ENSG00000278322	79143	protein_coding	MBOAT7	NA
ENSG00000277025	79143	protein_coding	MBOAT7	NA
ENSG00000274194	79143	protein_coding	MBOAT7	NA
ENSG00000278519	79143	protein_coding	MBOAT7	NA
ENSG00000273592	79143	protein_coding	MBOAT7	NA
ENSG00000276935	79143	protein_coding	MBOAT7	NA
ENSG00000125505	79143	protein_coding	MBOAT7	Leukotriene metabolism
ENSG00000125505	79143	protein_coding	MBOAT7	Transport, mitochondrial
ENSG00000078070	56922	protein_coding	MCCC1	Valine, leucine, and isoleucine metabolism
ENSG00000281742	64087	protein_coding	MCCC2	NA
ENSG00000275300	64087	protein_coding	MCCC2	NA
ENSG00000131844	64087	protein_coding	MCCC2	Valine, leucine, and isoleucine metabolism
ENSG00000124370	84693	protein_coding	MCEE	Valine, leucine, and isoleucine metabolism
ENSG00000180398	90411	protein_coding	MCFD2	NA
ENSG00000288295	28985	protein_coding	MCTS1	NA
ENSG00000232119	28985	protein_coding	MCTS1	NA
ENSG00000014641	4190	protein_coding	MDH1	Cysteine and methionine metabolism
ENSG00000014641	4190	protein_coding	MDH1	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000146701	4191	protein_coding	MDH2	Cysteine and methionine metabolism
ENSG00000146701	4191	protein_coding	MDH2	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000065833	4199	protein_coding	ME1	Pyruvate metabolism
ENSG00000065833	4199	protein_coding	ME1	Transport, nuclear
ENSG00000082212	4200	protein_coding	ME2	Pyruvate metabolism
ENSG00000151376	10873	protein_coding	ME3	Pyruvate metabolism
ENSG00000125686	5469	protein_coding	MED1	Isolated
ENSG00000133398	84246	protein_coding	MED10	NA
ENSG00000161920	400569	protein_coding	MED11	NA
ENSG00000184634	9968	protein_coding	MED12	NA
ENSG00000123066	23389	protein_coding	MED13L	NA
ENSG00000180182	9282	protein_coding	MED14	NA
ENSG00000099917	51586	protein_coding	MED15	NA
ENSG00000282092	10025	protein_coding	MED16	NA
ENSG00000175221	10025	protein_coding	MED16	NA
ENSG00000042429	9440	protein_coding	MED17	NA
ENSG00000284944	54797	protein_coding	MED18	NA
ENSG00000130772	54797	protein_coding	MED18	NA
ENSG00000156603	219541	protein_coding	MED19	NA
ENSG00000124641	9477	protein_coding	MED20	NA
ENSG00000152944	9412	protein_coding	MED21	NA
ENSG00000281022	6837	protein_coding	MED22	NA
ENSG00000148297	6837	protein_coding	MED22	NA
ENSG00000112282	9439	protein_coding	MED23	NA
ENSG00000008838	9862	protein_coding	MED24	NA
ENSG00000104973	81857	protein_coding	MED25	NA
ENSG00000105085	9441	protein_coding	MED26	NA
ENSG00000160563	9442	protein_coding	MED27	NA
ENSG00000063322	55588	protein_coding	MED29	NA
ENSG00000164758	90390	protein_coding	MED30	NA
ENSG00000108590	51003	protein_coding	MED31	NA
ENSG00000136146	29079	protein_coding	MED4	NA
ENSG00000133997	10001	protein_coding	MED6	NA
ENSG00000155868	9443	protein_coding	MED7	NA
ENSG00000159479	112950	protein_coding	MED8	NA
ENSG00000141026	55090	protein_coding	MED9	NA
ENSG00000165055	55798	protein_coding	METTL2B	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000206562	131965	protein_coding	METTL6	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000282607	8972	protein_coding	MGAM	NA
ENSG00000257335	8972	protein_coding	MGAM	Galactose metabolism
ENSG00000257335	8972	protein_coding	MGAM	Isolated
ENSG00000257335	8972	protein_coding	MGAM	Starch and sucrose metabolism
ENSG00000131446	4245	protein_coding	MGAT1	N-glycan metabolism
ENSG00000168282	4247	protein_coding	MGAT2	N-glycan metabolism
ENSG00000128268	4248	protein_coding	MGAT3	N-glycan metabolism
ENSG00000071073	11320	protein_coding	MGAT4A	N-glycan metabolism
ENSG00000284501	11282	protein_coding	MGAT4B	NA
ENSG00000161013	11282	protein_coding	MGAT4B	N-glycan metabolism
ENSG00000283530	25834	protein_coding	MGAT4C	NA
ENSG00000285137	25834	protein_coding	MGAT4C	NA
ENSG00000182050	25834	protein_coding	MGAT4C	N-glycan metabolism
ENSG00000152127	4249	protein_coding	MGAT5	N-glycan metabolism
ENSG00000074416	11343	protein_coding	MGLL	Acylglycerides metabolism
ENSG00000074416	11343	protein_coding	MGLL	Pool reactions
ENSG00000074416	11343	protein_coding	MGLL	Transport, extracellular
ENSG00000008394	4257	protein_coding	MGST1	Arachidonic acid metabolism
ENSG00000008394	4257	protein_coding	MGST1	Estrogen metabolism
ENSG00000008394	4257	protein_coding	MGST1	Leukotriene metabolism
ENSG00000008394	4257	protein_coding	MGST1	Metabolism of xenobiotics by cytochrome P450
ENSG00000008394	4257	protein_coding	MGST1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000008394	4257	protein_coding	MGST1	prostaglandin biosynthesis
ENSG00000085871	4258	protein_coding	MGST2	Arachidonic acid metabolism
ENSG00000085871	4258	protein_coding	MGST2	Estrogen metabolism
ENSG00000085871	4258	protein_coding	MGST2	Leukotriene metabolism
ENSG00000085871	4258	protein_coding	MGST2	Metabolism of xenobiotics by cytochrome P450
ENSG00000085871	4258	protein_coding	MGST2	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000085871	4258	protein_coding	MGST2	prostaglandin biosynthesis
ENSG00000143198	4259	protein_coding	MGST3	Arachidonic acid metabolism
ENSG00000143198	4259	protein_coding	MGST3	Estrogen metabolism
ENSG00000143198	4259	protein_coding	MGST3	Leukotriene metabolism
ENSG00000143198	4259	protein_coding	MGST3	Metabolism of xenobiotics by cytochrome P450
ENSG00000143198	4259	protein_coding	MGST3	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000143198	4259	protein_coding	MGST3	prostaglandin biosynthesis
ENSG00000276701	4282	protein_coding	MIF	NA
ENSG00000240972	4282	protein_coding	MIF	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000107789	9562	protein_coding	MINPP1	Inositol phosphate metabolism
ENSG00000100253	55586	protein_coding	MIOX	Inositol phosphate metabolism
ENSG00000110917	9761	protein_coding	MLEC	NA
ENSG00000108788	6945	protein_coding	MLX	NA
ENSG00000009950	51085	protein_coding	MLXIPL	NA
ENSG00000103150	23417	protein_coding	MLYCD	Propanoate metabolism
ENSG00000103150	23417	protein_coding	MLYCD	Valine, leucine, and isoleucine metabolism
ENSG00000139428	326625	protein_coding	MMAB	Vitamin B12 metabolism
ENSG00000075643	55034	protein_coding	MOCOS	NA
ENSG00000124615	4337	protein_coding	MOCS1	Folate metabolism
ENSG00000164172	4338	protein_coding	MOCS2	Folate metabolism
ENSG00000124217	27304	protein_coding	MOCS3	NA
ENSG00000115275	7841	protein_coding	MOGS	N-glycan metabolism
ENSG00000178802	4351	protein_coding	MPI	Fructose and mannose metabolism
ENSG00000128309	4357	protein_coding	MPST	Cysteine and methionine metabolism
ENSG00000037757	84245	protein_coding	MRI1	Cysteine and methionine metabolism
ENSG00000052802	6307	protein_coding	MSMO1	Cholesterol biosynthesis 1 (Bloch pathway) 
ENSG00000052802	6307	protein_coding	MSMO1	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)
ENSG00000099810	4507	protein_coding	MTAP	Arginine and proline metabolism
ENSG00000100714	4522	protein_coding	MTHFD1	Folate metabolism
ENSG00000120254	25902	protein_coding	MTHFD1L	Folate metabolism
ENSG00000065911	10797	protein_coding	MTHFD2	Folate metabolism
ENSG00000163738	441024	protein_coding	MTHFD2L	Folate metabolism
ENSG00000177000	4524	protein_coding	MTHFR	Folate metabolism
ENSG00000171100	4534	protein_coding	MTM1	Inositol phosphate metabolism
ENSG00000063601	8776	protein_coding	MTMR1	Inositol phosphate metabolism
ENSG00000063601	8776	protein_coding	MTMR1	Transport, extracellular
ENSG00000163719	64419	protein_coding	MTMR14	Inositol phosphate metabolism
ENSG00000087053	8898	protein_coding	MTMR2	Inositol phosphate metabolism
ENSG00000087053	8898	protein_coding	MTMR2	Transport, extracellular
ENSG00000100330	8897	protein_coding	MTMR3	Protein modification
ENSG00000108389	9110	protein_coding	MTMR4	NA
ENSG00000198793	2475	protein_coding	MTOR	NA
ENSG00000116984	4548	protein_coding	MTR	Cysteine and methionine metabolism
ENSG00000116984	4548	protein_coding	MTR	Isolated
ENSG00000138823	4547	protein_coding	MTTP	Transport, nuclear
ENSG00000173171	4580	protein_coding	MTX1	NA
ENSG00000128654	10651	protein_coding	MTX2	NA
ENSG00000205277	10071	protein_coding	MUC12	NA
ENSG00000173702	56667	protein_coding	MUC13	NA
ENSG00000169550	143662	protein_coding	MUC15	NA
ENSG00000181143	94025	protein_coding	MUC16	NA
ENSG00000169876	140453	protein_coding	MUC17	NA
ENSG00000205592	283463	polymorphic_pseudogene	MUC19	NA
ENSG00000278466	4583	protein_coding	MUC2	NA
ENSG00000198788	4583	protein_coding	MUC2	NA
ENSG00000231350	394263	protein_coding	MUC21	NA
ENSG00000234137	394263	protein_coding	MUC21	NA
ENSG00000227506	394263	protein_coding	MUC21	NA
ENSG00000237962	394263	protein_coding	MUC21	NA
ENSG00000204544	394263	protein_coding	MUC21	NA
ENSG00000276613	4585	protein_coding	MUC4	NA
ENSG00000278303	4585	protein_coding	MUC4	NA
ENSG00000273984	4585	protein_coding	MUC4	NA
ENSG00000273822	4585	protein_coding	MUC4	NA
ENSG00000278468	4585	protein_coding	MUC4	NA
ENSG00000275164	4585	unprocessed_pseudogene	MUC4	NA
ENSG00000277585	4585	protein_coding	MUC4	NA
ENSG00000145113	4585	protein_coding	MUC4	NA
ENSG00000283158	4586	protein_coding	MUC5AC	NA
ENSG00000215182	4586	protein_coding	MUC5AC	NA
ENSG00000117983	727897	protein_coding	MUC5B	NA
ENSG00000277518	4588	polymorphic_pseudogene	MUC6	NA
ENSG00000277281	4588	polymorphic_pseudogene	MUC6	NA
ENSG00000283350	4588	protein_coding	MUC6	NA
ENSG00000184956	4588	protein_coding	MUC6	NA
ENSG00000171195	4589	protein_coding	MUC7	NA
ENSG00000172551	118430	protein_coding	MUCL1	NA
ENSG00000167508	4597	protein_coding	MVD	Cholesterol metabolism
ENSG00000110921	4598	protein_coding	MVK	Cholesterol biosynthesis 1 (Bloch pathway) 
ENSG00000008130	65220	protein_coding	NADK	Nicotinate and nicotinamide metabolism
ENSG00000172890	55191	protein_coding	NADSYN1	Nicotinate and nicotinamide metabolism
ENSG00000124357	55577	protein_coding	NAGK	Amino sugar and nucleotide sugar metabolism
ENSG00000108784	4669	protein_coding	NAGLU	Heparan sulfate degradation
ENSG00000161653	162417	protein_coding	NAGS	Alanine, aspartate and glutamate metabolism
ENSG00000161653	162417	protein_coding	NAGS	Arginine and proline metabolism
ENSG00000161653	162417	protein_coding	NAGS	Cysteine and methionine metabolism
ENSG00000161653	162417	protein_coding	NAGS	Glycine, serine and threonine metabolism
ENSG00000105835	10135	protein_coding	NAMPT	Nicotinate and nicotinamide metabolism
ENSG00000170191	140838	protein_coding	NANP	Amino sugar and nucleotide sugar metabolism
ENSG00000095380	54187	protein_coding	NANS	Amino sugar and nucleotide sugar metabolism
ENSG00000171428	9	protein_coding	NAT1	Isolated
ENSG00000156006	10	protein_coding	NAT2	Isolated
ENSG00000130287	1463	protein_coding	NCAN	NA
ENSG00000136937	4686	protein_coding	NCBP1	NA
ENSG00000114503	22916	protein_coding	NCBP2	NA
ENSG00000084676	8648	protein_coding	NCOA1	Isolated
ENSG00000140396	10499	protein_coding	NCOA2	Isolated
ENSG00000124151	8202	protein_coding	NCOA3	Isolated
ENSG00000198646	23054	protein_coding	NCOA6	Isolated
ENSG00000141027	9611	protein_coding	NCOR1	Isolated
ENSG00000196498	9612	protein_coding	NCOR2	Isolated
ENSG00000070614	3340	protein_coding	NDST1	Chondroitin / heparan sulfate biosynthesis
ENSG00000070614	3340	protein_coding	NDST1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000070614	3340	protein_coding	NDST1	Serotonin and melatonin biosynthesis
ENSG00000166507	8509	protein_coding	NDST2	Chondroitin / heparan sulfate biosynthesis
ENSG00000166507	8509	protein_coding	NDST2	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000166507	8509	protein_coding	NDST2	Serotonin and melatonin biosynthesis
ENSG00000164100	9348	protein_coding	NDST3	Chondroitin / heparan sulfate biosynthesis
ENSG00000164100	9348	protein_coding	NDST3	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000164100	9348	protein_coding	NDST3	Serotonin and melatonin biosynthesis
ENSG00000138653	64579	protein_coding	NDST4	Chondroitin / heparan sulfate biosynthesis
ENSG00000138653	64579	protein_coding	NDST4	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000138653	64579	protein_coding	NDST4	Serotonin and melatonin biosynthesis
ENSG00000228691	4758	protein_coding	NEU1	NA
ENSG00000234343	4758	protein_coding	NEU1	NA
ENSG00000184494	4758	protein_coding	NEU1	NA
ENSG00000227315	4758	protein_coding	NEU1	NA
ENSG00000223957	4758	protein_coding	NEU1	NA
ENSG00000234846	4758	protein_coding	NEU1	Glycosphingolipid biosynthesis-ganglio series
ENSG00000234846	4758	protein_coding	NEU1	Glycosphingolipid metabolism
ENSG00000234846	4758	protein_coding	NEU1	N-glycan metabolism
ENSG00000227129	4758	protein_coding	NEU1	Glycosphingolipid biosynthesis-ganglio series
ENSG00000227129	4758	protein_coding	NEU1	Glycosphingolipid metabolism
ENSG00000204386	4758	protein_coding	NEU1	Chondroitin sulfate degradation
ENSG00000204386	4758	protein_coding	NEU1	Glycosphingolipid biosynthesis-ganglio series
ENSG00000204386	4758	protein_coding	NEU1	Glycosphingolipid metabolism
ENSG00000204386	4758	protein_coding	NEU1	Keratan sulfate degradation
ENSG00000204386	4758	protein_coding	NEU1	N-glycan metabolism
ENSG00000115488	4759	protein_coding	NEU2	Glycosphingolipid biosynthesis-ganglio series
ENSG00000115488	4759	protein_coding	NEU2	Glycosphingolipid metabolism
ENSG00000115488	4759	protein_coding	NEU2	N-glycan metabolism
ENSG00000162139	10825	protein_coding	NEU3	Glycosphingolipid biosynthesis-ganglio series
ENSG00000162139	10825	protein_coding	NEU3	Glycosphingolipid metabolism
ENSG00000162139	10825	protein_coding	NEU3	N-glycan metabolism
ENSG00000277926	129807	protein_coding	NEU4	NA
ENSG00000204099	129807	protein_coding	NEU4	Glycosphingolipid biosynthesis-ganglio series
ENSG00000204099	129807	protein_coding	NEU4	Glycosphingolipid metabolism
ENSG00000204099	129807	protein_coding	NEU4	N-glycan metabolism
ENSG00000244005	9054	protein_coding	NFS1	NA
ENSG00000001167	4800	protein_coding	NFYA	NA
ENSG00000120837	4801	protein_coding	NFYB	NA
ENSG00000114021	56954	protein_coding	NIT2	Alanine, aspartate and glutamate metabolism
ENSG00000239672	4830	protein_coding	NME1	Nucleotide metabolism
ENSG00000239672	4830	protein_coding	NME1	Purine metabolism
ENSG00000239672	4830	protein_coding	NME1	Pyrimidine metabolism
ENSG00000011052	654364	protein_coding	NME1-NME2	Nucleotide metabolism
ENSG00000011052	654364	protein_coding	NME1-NME2	Purine metabolism
ENSG00000011052	654364	protein_coding	NME1-NME2	Pyrimidine metabolism
ENSG00000243678	4831	protein_coding	NME2	Nucleotide metabolism
ENSG00000243678	4831	protein_coding	NME2	Purine metabolism
ENSG00000243678	4831	protein_coding	NME2	Pyrimidine metabolism
ENSG00000103024	4832	protein_coding	NME3	Nucleotide metabolism
ENSG00000103024	4832	protein_coding	NME3	Purine metabolism
